index,time,mse,is_anomaly
162,648,0.1243449363937173,False
163,652,0.0631178931241482,False
164,656,0.072981504530731,False
165,660,0.029363822757404814,False
166,664,0.07635388503477443,False
167,668,0.1019940264799834,False
168,672,0.06575568259214534,False
169,676,0.08717327529297589,False
170,680,0.07537131563088802,False
171,684,0.13360670794293006,False
172,688,0.04409231727542314,False
173,692,0.10765692526639138,False
174,696,0.08853095241023005,False
175,700,0.07542492815682413,False
176,704,0.03390245459533232,False
177,708,0.11054827311123998,False
178,712,0.14113538521809624,False
179,716,0.035492697524674044,False
180,720,0.13105753299602385,False
181,724,0.05054340620255133,False
182,728,0.19859804554491983,False
183,732,0.06069085823632922,False
184,736,0.12778686417281773,False
185,740,0.047016905918669645,False
186,744,0.06675932820160185,False
187,748,0.12508782366591897,False
188,752,0.03736579258705419,False
189,756,0.07678627469043582,False
190,760,0.0137318504121544,False
191,764,0.12444521255652778,False
192,768,0.1548586287220538,False
193,772,0.04585201015534919,False
194,776,0.08637780854235921,False
195,780,0.035508577269954475,False
196,784,0.1563622358255779,False
197,788,0.11198724705804325,False
198,792,0.04272977977933861,False
199,796,0.05332284674059961,False
200,800,0.048312289424835814,False
201,804,0.0980634018999044,False
202,808,0.014330919111747676,False
203,812,0.10623977659230523,False
204,816,0.03063126616849393,False
205,820,0.08057219082974826,False
206,824,0.015503242568756225,False
207,828,0.03934305937583685,False
208,832,0.1572732310425019,False
209,836,0.051768985640639385,False
210,840,0.08397778032812137,False
211,844,0.03441239059196391,False
212,848,0.03810536427348747,False
213,852,0.1322778457480237,False
214,856,0.034563293483661744,False
215,860,0.06679992967269209,False
216,864,0.03979895676995418,False
217,868,0.06800349481954476,False
218,872,0.032238721941128465,False
219,876,0.0646737216399053,False
220,880,0.02307503397623367,False
221,884,0.06403259368322853,False
222,888,0.07159176830550391,False
223,892,0.02532327174976144,False
224,896,0.11843606084741094,False
225,900,0.036231123854054866,False
226,904,0.07208659161024918,False
227,908,0.05545426817011504,False
228,912,0.03337662565225859,False
229,916,0.13204808835885187,False
230,920,0.03514703315266063,False
231,924,0.055320287392183816,False
232,928,0.03160715482421636,False
233,932,0.04179788833947759,False
234,936,0.0694230535664116,False
235,940,0.025895888520961433,False
236,944,0.03433849277524689,False
237,948,0.026777547154875656,False
238,952,0.09873030312452076,False
239,956,0.13261919823222085,False
240,960,0.04802903567635048,False
241,964,0.07633970415770448,False
242,968,0.040586375714089205,False
243,972,0.06269004122582746,False
244,976,0.09735397491660792,False
245,980,0.03305685894927358,False
246,984,0.05002061039374787,False
247,988,0.06525791077497593,False
248,992,0.09255131673557608,False
249,996,0.030815548348317942,False
250,1000,0.07923704094561537,False
251,1004,1.8553163572228604,False
252,1008,0.06733187155949327,False
253,1012,0.09892629204984485,False
254,1016,0.08813121562631782,False
255,1020,0.04973545494650814,False
256,1024,0.07729806894777766,False
257,1028,0.10531983183263492,False
258,1032,0.10320571172248767,False
259,1036,0.06859911408546197,False
260,1040,0.058152512255933,False
261,1044,0.10063191878179009,False
262,1048,0.08419537342128437,False
263,1052,0.08257757350900957,False
264,1056,0.07044239591521564,False
265,1060,0.07529860199122511,False
266,1064,0.08737840021081233,False
267,1068,0.042168904538377655,False
268,1072,0.056434493483035,False
269,1076,0.0664028449808864,False
270,1080,0.1015725675137225,False
271,1084,0.03666356061391813,False
272,1088,0.044006727091053216,False
273,1092,0.06729829070038118,False
274,1096,0.08812839864303756,False
275,1100,0.06585604881060603,False
276,1104,0.04180327859980458,False
277,1108,0.04950396447582681,False
278,1112,0.06363636448627358,False
279,1116,0.08321794344124477,False
280,1120,0.04805028675845786,False
281,1124,0.05273594291773555,False
282,1128,0.08083801932070672,False
283,1132,0.04904228196678321,False
284,1136,0.08406995078645906,False
285,1140,0.07155538153874397,False
286,1144,0.08156043439258437,False
287,1148,0.06729189207978303,False
288,1152,0.033481238245071834,False
289,1156,0.05489627962717441,False
290,1160,0.09546868151186477,False
291,1164,0.06367224260305207,False
292,1168,0.06366024791626765,False
293,1172,0.03906571770558448,False
294,1176,0.04462755970926175,False
295,1180,0.09696823284319663,False
296,1184,0.053794512601359125,False
297,1188,0.0880164213339094,False
298,1192,0.06207797986679421,False
299,1196,0.0459008299796319,False
300,1200,0.08605139305952986,False
301,1204,0.049504531863119004,False
302,1208,0.0807939461760022,False
303,1212,0.07786276822413879,False
304,1216,0.0324831696834272,False
305,1220,0.08173875673779842,False
306,1224,0.07051892917852293,False
307,1228,0.09848972499733694,False
308,1232,0.06047079282471695,False
309,1236,0.043746393796032096,False
310,1240,0.038169304197457676,False
311,1244,0.09656819645930116,False
312,1248,0.09471548760225167,False
313,1252,0.060177977933905114,False
314,1256,0.04124410608471032,False
315,1260,0.06347231878843752,False
316,1264,0.09688143092657661,False
317,1268,0.08587806733128993,False
318,1272,0.05872826985998815,False
319,1276,0.18398230421494136,False
320,1280,0.053594425163429625,False
321,1284,0.08086867676947074,False
322,1288,0.04548403733880121,False
323,1292,0.062329626643313714,False
324,1296,0.03441763648451198,False
325,1300,0.06604399810287011,False
326,1304,0.06024527931155396,False
327,1308,5.893375742537291,True
328,1312,0.03598950142115034,False
329,1316,0.04869412107936097,False
330,1320,0.07376139110899048,False
331,1324,0.040656428969752065,False
332,1328,0.04120938116274528,False
333,1332,0.04576437473650977,False
334,1336,0.05338554349932058,False
335,1340,0.07338491282443596,False
336,1344,0.04060681427015361,False
337,1348,0.0704392820296558,False
338,1352,0.0797633711077487,False
339,1356,0.03648609248445597,False
340,1360,0.07601798239721681,False
341,1364,0.07323464159598475,False
342,1368,0.09829832039502039,False
343,1372,0.057827034147311246,False
344,1376,0.030196978568798487,False
345,1380,0.03940333432599284,False
346,1384,0.08693732538139302,False
347,1388,0.09042492384560917,False
348,1392,0.04966672343410571,False
349,1396,0.03334756998300486,False
350,1400,0.03459840753577595,False
351,1404,0.09024010145862262,False
352,1408,0.0784858342136142,False
353,1412,0.05016675443031875,False
354,1416,0.06276749441214004,False
355,1420,0.033590162251864834,False
356,1424,0.08237443780655179,False
357,1428,0.06403234631657105,False
358,1432,0.0723337732112012,False
359,1436,0.06038345984627654,False
360,1440,0.0268546195070725,False
361,1444,0.06198007455930818,False
362,1448,0.03473214243758666,False
363,1452,0.11393111975474292,False
364,1456,0.04963533929572293,False
365,1460,0.034413072689381936,False
366,1464,0.03515790644766841,False
367,1468,0.05505523629063117,False
368,1472,0.08440621686358947,False
369,1476,0.04099542941529036,False
370,1480,0.04003281186888386,False
371,1484,0.0634485109259331,False
372,1488,0.03476988056170636,False
373,1492,0.06679813380492848,False
374,1496,0.05329407733696526,False
375,1500,0.051283414483163904,False
376,1504,0.0361659339726039,False
377,1508,0.029444444356913988,False
378,1512,0.04053761768484986,False
379,1516,0.05495884453267541,False
380,1520,0.0891338205561091,False
381,1524,0.030020439730390543,False
382,1528,0.0337670926847859,False
383,1532,0.06665311123506075,False
384,1536,0.07706426296708245,False
385,1540,0.052257470552487,False
386,1544,0.03248069153261847,False
387,1548,0.03378884805026758,False
388,1552,0.08849208392733636,False
389,1556,0.07458417853282927,False
390,1560,0.058783045708235816,False
391,1564,0.03800306718317029,False
392,1568,0.049329097596770566,False
393,1572,0.03872560878214174,False
394,1576,0.052133083225584034,False
395,1580,0.0538589432096133,False
396,1584,0.0793579064469664,False
397,1588,0.09412462286728093,False
398,1592,0.07780347268868902,False
399,1596,0.052188886417679665,False
400,1600,0.06290779977004,False
401,1604,0.10406100657459319,False
402,1608,0.08601424743349044,False
403,1612,0.0838279722536136,False
404,1616,0.06128208086814757,False
405,1620,0.06500726623000946,False
406,1624,0.11517841720960093,False
407,1628,0.09666167508981509,False
408,1632,0.0935548006924461,False
409,1636,0.06314600120037317,False
410,1640,0.08806100068514686,False
411,1644,0.07731709757066801,False
412,1648,0.12794023957719286,False
413,1652,0.08136175139645838,False
414,1656,0.08832319023422307,False
415,1660,0.07018183859923437,False
416,1664,0.046076000814373394,False
417,1668,0.08914894380156785,False
418,1672,0.08497341907405138,False
419,1676,0.06812249950232657,False
420,1680,0.08541300451014838,False
421,1684,0.06137012245530396,False
422,1688,0.10659830697138661,False
423,1692,0.07734224751807992,False
424,1696,0.09809827889818822,False
425,1700,0.0754331795224941,False
426,1704,0.06000851203058066,False
427,1708,0.1047234804329612,False
428,1712,0.07251403564451046,False
429,1716,0.07061236796453582,False
430,1720,0.07253184731995381,False
431,1724,0.07306116227412274,False
432,1728,0.06378847548061962,False
433,1732,0.07247299844808591,False
434,1736,0.07431174407448424,False
435,1740,0.05544923860296997,False
436,1744,0.042497269192744894,False
437,1748,0.0341052681538266,False
438,1752,0.04771129615653325,False
439,1756,0.05815669157685959,False
440,1760,0.03363174257941362,False
441,1764,0.05056765371366876,False
442,1768,0.034365054578335365,False
443,1772,0.04237596261013194,False
444,1776,0.027556281572384794,False
445,1780,0.02216090771203217,False
446,1784,0.037416890263880856,False
447,1788,0.0491595250473046,False
448,1792,0.054368870512906196,False
449,1796,0.02256592260129838,False
450,1800,0.041011896358704995,False
451,1804,0.021405061908102305,False
452,1808,0.06738040424369879,False
453,1812,0.051114893846776026,False
454,1816,0.037286204698192466,False
455,1820,0.035259641604076214,False
456,1824,0.02492780743028502,False
457,1828,0.03137675213465144,False
458,1832,0.06647118420635278,False
459,1836,0.03531292494148927,False
460,1840,0.04104015467020907,False
461,1844,0.02310572878109843,False
462,1848,0.050154169308089136,False
463,1852,0.05624691792933231,False
464,1856,0.046154958627219744,False
465,1860,0.05155504377731374,False
466,1864,0.02349732006156638,False
467,1868,0.06792765201860995,False
468,1872,0.060895747963584754,False
469,1876,0.05508979726525471,False
470,1880,0.04694566688201758,False
471,1884,0.045276231543510584,False
472,1888,0.02867484453309377,False
473,1892,0.09787162950775742,False
474,1896,0.048773855640874664,False
475,1900,0.06343585026610264,False
476,1904,0.031105266943462564,False
477,1908,0.02133202548429773,False
478,1912,0.04712731648177128,False
479,1916,0.060108699969945105,False
480,1920,0.05669730097919079,False
481,1924,0.0504000111676531,False
482,1928,0.025486544732262494,False
483,1932,0.046885291248038544,False
484,1936,0.047564026132546414,False
485,1940,0.03981329278061298,False
486,1944,0.034988775099619875,False
487,1948,0.02074569705710439,False
488,1952,0.06168913869627685,False
489,1956,0.032347439719902796,False
490,1960,0.04277214112970591,False
491,1964,0.04669337388634452,False
492,1968,0.030372761588320293,False
493,1972,0.024997667037360432,False
494,1976,0.04056795471982863,False
495,1980,0.027266161705280515,False
496,1984,0.04796498639738901,False
497,1988,0.027349835715188474,False
498,1992,0.038217963850006274,False
499,1996,0.028652016839371092,False
500,2000,0.04480450529002746,False
501,2004,0.032929235586737486,False
502,2008,0.045944437286738714,False
503,2012,0.05086293919906449,False
504,2016,0.039375554813584575,False
505,2020,0.05713737686558015,False
506,2024,0.029363722029509445,False
507,2028,0.03102848551765749,False
508,2032,0.026732400260532908,False
509,2036,0.05276487525490431,False
510,2040,0.034736142685045705,False
511,2044,0.03331168798235148,False
512,2048,0.040725904434431616,False
513,2052,0.015585297395098821,False
514,2056,0.03432637773435489,False
515,2060,0.017864908122165832,False
516,2064,0.040074162132527,False
517,2068,0.026221761128653185,False
518,2072,0.06869643539477452,False
519,2076,0.047083570988009964,False
520,2080,0.04964480870524826,False
521,2084,0.05002785620965111,False
522,2088,0.031033152183635157,False
523,2092,0.048270839749522176,False
524,2096,0.06289948600228012,False
525,2100,0.05237774566813746,False
526,2104,0.0519550333077877,False
527,2108,0.04262609003285769,False
528,2112,0.02132188360147782,False
529,2116,0.08238550374425745,False
530,2120,0.05959838003518652,False
531,2124,0.06478689828383989,False
532,2128,0.030791732627292505,False
533,2132,0.022722575739992496,False
534,2136,0.039089038984486804,False
535,2140,0.07200727687743622,False
536,2144,0.05207432939029152,False
537,2148,0.039787295769736,False
538,2152,0.02124252215775173,False
539,2156,0.05085328257358317,False
540,2160,0.04569880478962152,False
541,2164,0.048681302365935736,False
542,2168,0.04942657367707589,False
543,2172,0.05399027536026268,False
544,2176,0.04662657575445711,False
545,2180,0.08375758999294675,False
546,2184,0.0422431699390422,False
547,2188,0.04619164034295669,False
548,2192,0.06416711913000876,False
549,2196,0.052154668083798386,False
550,2200,0.044645933473843144,False
551,2204,0.06406073458945012,False
552,2208,0.03736920030437716,False
553,2212,0.06909675733861835,False
554,2216,0.05084539647558945,False
555,2220,0.06403099315786139,False
556,2224,0.0895762530517628,False
557,2228,0.07590626884795841,False
558,2232,0.05908648531839289,False
559,2236,0.07965250255465452,False
560,2240,0.09115799915167667,False
561,2244,0.06160181248635435,False
562,2248,0.08870753211207816,False
563,2252,0.04003044706427336,False
564,2256,0.059632657168013324,False
565,2260,0.06276266507314145,False
566,2264,0.035222307933310264,False
567,2268,0.057214167822995834,False
568,2272,0.040657905646657555,False
569,2276,0.056750041391025206,False
570,2280,0.0352281582365616,False
571,2284,0.03846253788099166,False
572,2288,0.042447361780635934,False
573,2292,0.06821182415447867,False
574,2296,0.04208988575486386,False
575,2300,0.07844648655185502,False
576,2304,0.04739966386769053,False
577,2308,0.05045002256701856,False
578,2312,0.05570973546572796,False
579,2316,0.03163791689501546,False
580,2320,0.064284777516109,False
581,2324,0.04986272846300672,False
582,2328,0.06525507770119135,False
583,2332,0.04796393355137978,False
584,2336,0.03919011710860383,False
585,2340,0.0337435131798079,False
586,2344,0.055768506902599074,False
587,2348,0.05287392207240637,False
588,2352,0.0733762183376193,False
589,2356,0.042870989531571736,False
590,2360,0.03430489756411651,False
591,2364,0.053554207393411775,False
592,2368,0.0770680135633303,False
593,2372,0.05646518650158266,False
594,2376,0.06521338096612758,False
595,2380,0.03802148218905838,False
596,2384,0.08252448638852496,False
597,2388,0.0800166642943323,False
598,2392,0.04114962623876083,False
599,2396,0.047498725992344344,False
600,2400,0.04158163167609939,False
601,2404,0.07486332037875007,False
602,2408,0.03282288948169118,False
603,2412,0.03823100623472638,False
604,2416,0.05053035159516564,False
605,2420,0.04708578687808609,False
606,2424,0.033151481646796446,False
607,2428,0.07369961670363362,False
608,2432,0.039048442523280484,False
609,2436,0.06242158662800327,False
610,2440,0.05655415180001877,False
611,2444,0.09131475004617669,False
612,2448,0.09293756558027391,False
613,2452,0.08241579086051617,False
614,2456,0.045269747654832194,False
615,2460,0.06731046189385981,False
616,2464,0.09152405055997531,False
617,2468,0.04943830589566827,False
618,2472,0.07160814950966249,False
619,2476,0.035339409746018596,False
620,2480,0.05007298670623009,False
621,2484,0.04633982773861575,False
622,2488,0.03222422318765012,False
623,2492,0.04878177265042007,False
624,2496,0.03400049011289155,False
625,2500,0.05315279108683571,False
626,2504,0.03247271294839346,False
627,2508,0.032630599411484856,False
628,2512,0.04798512779492449,False
629,2516,0.03177627329675345,False
630,2520,0.04062612813576976,False
631,2524,0.03147611804934309,False
632,2528,0.050479611083809314,False
633,2532,0.052676712008433005,False
634,2536,0.041722726771746516,False
635,2540,0.046492854175224516,False
636,2544,0.04189416620636212,False
637,2548,0.057648942464381805,False
638,2552,0.03874288618329955,False
639,2556,0.07686074682147459,False
640,2560,0.03476513947051607,False
641,2564,0.05254438173594558,False
642,2568,0.051440958327742765,False
643,2572,0.0250588174254605,False
644,2576,0.06245901814882693,False
645,2580,0.035243749779444715,False
646,2584,0.04456827454500765,False
647,2588,0.03351223627841882,False
648,2592,0.03125983558644433,False
649,2596,0.03262986088844479,False
650,2600,0.051740543667365954,False
651,2604,0.040585596448391485,False
652,2608,0.06047229152361175,False
653,2612,0.008365038041330536,False
654,2616,0.04574027995848435,False
655,2620,0.04726376925942578,False
656,2624,0.0092656457577386,False
657,2628,0.07390004318698845,False
658,2632,0.0181355220354074,False
659,2636,0.04642183685944006,False
660,2640,0.042277252847006105,False
661,2644,0.026367383247276627,False
662,2648,0.01977237793038472,False
663,2652,0.04334678858926204,False
664,2656,0.054144468156442915,False
665,2660,0.032871287112179896,False
666,2664,0.011690334662060056,False
667,2668,0.04548383287022967,False
668,2672,0.07506550051958635,False
669,2676,0.06871811469691437,False
670,2680,0.027699380866519897,False
671,2684,0.028062559571406118,False
672,2688,0.0760922893039203,False
673,2692,0.042141623610829244,False
674,2696,0.05276840240083607,False
675,2700,0.033102640636826254,False
676,2704,0.03397333290202957,False
677,2708,0.0378256661164874,False
678,2712,0.014476578248288388,False
679,2716,0.024300182348290702,False
680,2720,0.03301734287999969,False
681,2724,0.06188915025218839,False
682,2728,0.010541723443101773,False
683,2732,0.012206572304084206,False
684,2736,0.03488412852100317,False
685,2740,0.04491104374721969,False
686,2744,0.029425385209148596,False
687,2748,0.010674254419375027,False
688,2752,0.01509486480788246,False
689,2756,0.04259654651077191,False
690,2760,0.08141185649280697,False
691,2764,0.0455616909834676,False
692,2768,0.06012815647603077,False
693,2772,0.03388483732130053,False
694,2776,0.04572659620210612,False
695,2780,0.04700007306863404,False
696,2784,0.026072245371497504,False
697,2788,0.04628752668124577,False
698,2792,0.03454969452875323,False
699,2796,0.04560341029192957,False
700,2800,0.02588626355515251,False
701,2804,0.029869315113052568,False
702,2808,0.042314927150320786,False
703,2812,0.0317365830604445,False
704,2816,0.03785257677849534,False
705,2820,0.032720135853659536,False
706,2824,0.027996638002747667,False
707,2828,0.04966752833786955,False
708,2832,0.025632430842332642,False
709,2836,0.04870899605722038,False
710,2840,0.026009676092704475,False
711,2844,0.03394758779397099,False
712,2848,0.05225940023246006,False
713,2852,0.06398881726655466,False
714,2856,0.044918472663203396,False
715,2860,0.03133478539673995,False
716,2864,0.041610426908177664,False
717,2868,0.035732032700639696,False
718,2872,0.06844592667821835,False
719,2876,0.03215419647714873,False
720,2880,0.03987474271335366,False
721,2884,0.03206658423271595,False
722,2888,0.02555095970350708,False
723,2892,0.05876037984482728,False
724,2896,0.034875159323914336,False
725,2900,0.031846487559332934,False
726,2904,0.03361724275957197,False
727,2908,0.053971535906173825,False
728,2912,0.04403217264440666,False
729,2916,0.0376531452667385,False
730,2920,0.032164597783319177,False
731,2924,0.051199612357440145,False
732,2928,0.02565376035265145,False
733,2932,0.052117069627897535,False
734,2936,0.019670376964263884,False
735,2940,0.050061327731253095,False
736,2944,0.04237330034126741,False
737,2948,0.04846215688293113,False
738,2952,0.061568749598221166,False
739,2956,0.05022276871877176,False
740,2960,0.04374388339486834,False
741,2964,0.03430630640127393,False
742,2968,0.040834834776086106,False
743,2972,0.02905247187214347,False
744,2976,0.03380470545988818,False
745,2980,0.032610531153626963,False
746,2984,0.07496893005990454,False
747,2988,0.05123166743057118,False
748,2992,0.028645608902056086,False
749,2996,0.03542428199824091,False
750,3000,0.022019150324952375,False
751,3004,0.05276696665963227,False
752,3008,0.026329684435625167,False
753,3012,0.016508216689601812,False
754,3016,0.028905672488704872,False
755,3020,0.028260480259078166,False
756,3024,0.028972995542656556,False
757,3028,0.03572792023818875,False
758,3032,0.036084707652370235,False
759,3036,0.03983598367619354,False
760,3040,0.021506156976181804,False
761,3044,0.029882381326412546,False
762,3048,0.0329447997540129,False
763,3052,0.07196928434366084,False
764,3056,0.03428219008436713,False
765,3060,0.03562347668039121,False
766,3064,0.03637239145347647,False
767,3068,0.018541088049736157,False
768,3072,0.07087698290082274,False
769,3076,0.032850376392429825,False
770,3080,0.037230554218007327,False
771,3084,0.019246816224545594,False
772,3088,0.030069370348607596,False
773,3092,0.045416632285045715,False
774,3096,0.041675219866729445,False
775,3100,0.024197575868573393,False
776,3104,0.032832714723571105,False
777,3108,0.024120785509248486,False
778,3112,0.022074277752713957,False
779,3116,0.03029111425027077,False
780,3120,0.040908437009504375,False
781,3124,0.028166083163072224,False
782,3128,0.03535112677306019,False
783,3132,0.029145991913867846,False
784,3136,0.06637469301048934,False
785,3140,0.04765906954066636,False
786,3144,0.04341711633937949,False
787,3148,0.037664951659081444,False
788,3152,0.019803756564538103,False
789,3156,0.08116969920629566,False
790,3160,0.03016714525839317,False
791,3164,0.036189964739152966,False
792,3168,0.025020159839446755,False
793,3172,0.03592243246235546,False
794,3176,0.059845341014183595,False
795,3180,0.029863930263151848,False
796,3184,0.023722391835388684,False
797,3188,0.030873135494232443,False
798,3192,0.020578444163412857,False
799,3196,0.02952878632565204,False
800,3200,0.012809699708586773,False
801,3204,0.03467546711297958,False
802,3208,0.040905856000611605,False
803,3212,0.020914527408881174,False
804,3216,0.05061486885538183,False
805,3220,0.026238105806199674,False
806,3224,0.03882439647446611,False
807,3228,0.02758610115211761,False
808,3232,0.02662092861820494,False
809,3236,0.0574576556256406,False
810,3240,0.06694094913449651,False
811,3244,0.030484907532129166,False
812,3248,0.02481232573024394,False
813,3252,0.02745306572020168,False
814,3256,0.026577538883214083,False
815,3260,0.06968107305864135,False
816,3264,0.024310848591124094,False
817,3268,0.024623909306687074,False
818,3272,0.02726213473546143,False
819,3276,0.0179739380647975,False
820,3280,0.05238013208259687,False
821,3284,0.024860880079543263,False
822,3288,0.008705176625185716,False
823,3292,0.014564017540508527,False
824,3296,0.04821526545969648,False
825,3300,0.0293176912862173,False
826,3304,0.014526628333596279,False
827,3308,0.01688196326623803,False
828,3312,0.005013897058020605,False
829,3316,0.055467897897496225,False
830,3320,0.01950789280460491,False
831,3324,0.02320481898414309,False
832,3328,0.0050527451626297916,False
833,3332,0.00963032023438401,False
834,3336,0.041756378586198344,False
835,3340,0.03225780238701062,False
836,3344,0.011441697446490281,False
837,3348,0.07295134848421626,False
838,3352,0.09142019870420423,False
839,3356,0.07961701986215777,False
840,3360,0.039675901236286976,False
841,3364,0.031056760053913692,False
842,3368,0.08042695134016495,False
843,3372,0.08366694258538082,False
844,3376,0.07911161139088525,False
845,3380,0.04116918801188092,False
846,3384,0.042445731501331685,False
847,3388,0.08532114487568959,False
848,3392,0.04125164923290699,False
849,3396,0.05778101664072991,False
850,3400,0.05560602098925663,False
851,3404,0.07356801129802107,False
852,3408,0.038816384413714225,False
853,3412,0.0280981446572049,False
854,3416,0.05494187900711603,False
855,3420,0.07094453058750058,False
856,3424,0.04826876694131223,False
857,3428,0.027870451337965396,False
858,3432,0.02733686936007275,False
859,3436,0.05572399476746806,False
860,3440,0.08565054816081874,False
861,3444,0.03924042339835055,False
862,3448,0.03081606234158968,False
863,3452,0.055547723274533195,False
864,3456,0.04515012640234466,False
865,3460,0.09299001816831182,False
866,3464,0.03982009799559572,False
867,3468,0.05421555141766602,False
868,3472,0.05688302187866206,False
869,3476,0.029165669470488376,False
870,3480,0.07326492655471051,False
871,3484,0.07008064937919203,False
872,3488,0.05593303594493996,False
873,3492,0.053310768656957004,False
874,3496,0.031879172540847205,False
875,3500,0.05076389628192719,False
876,3504,0.097837131189082,False
877,3508,0.04850113172230051,False
878,3512,0.042123909234683364,False
879,3516,0.03491412997089402,False
880,3520,0.090500567886817,False
881,3524,0.06961377555389622,False
882,3528,0.039389820393289005,False
883,3532,0.04237480391001605,False
884,3536,0.1110008879991767,False
885,3540,0.09179157797582888,False
886,3544,0.04939532377596786,False
887,3548,0.0392804618603358,False
888,3552,0.08437426753805256,False
